file,class
./italy_training_processed/45/2016-01-04 13-36-15.786.wmv_2511_0000_0685_0313_0071_0069.png,45
./italy_training_processed/45/2015-11-26 12-45-52.403.wmv_0300_0000_0849_0283_0042_0041.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_6698_0000_0706_0214_0043_0041.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_3155_0000_0862_0205_0061_0058.png,45
./italy_training_processed/45/2016-01-04 13-46-03.101.wmv_1863_0000_0593_0387_0035_0033.png,45
./italy_training_processed/45/2015-11-26 14-30-26.693.wmv_1421_0000_0216_0274_0051_0054.png,45
./italy_training_processed/45/2015-11-27 13-08-13.624.wmv_4414_0000_0888_0175_0053_0059.png,45
./italy_training_processed/45/2016-01-04 13-46-03.101.wmv_1885_0000_0834_0312_0078_0078.png,45
./italy_training_processed/45/2016-01-04 13-36-15.786.wmv_2121_0000_0869_0331_0071_0068.png,45
./italy_training_processed/45/2015-11-26 12-15-22.148.wmv_4648_0000_0025_0097_0124_0112.png,45
./italy_training_processed/45/2016-01-04 13-36-15.786.wmv_2496_0000_0555_0373_0051_0048.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_0240_0000_0257_0191_0066_0067.png,45
./italy_training_processed/45/2016-01-04 13-36-15.786.wmv_3120_0000_1113_0263_0095_0092.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_3164_0000_1007_0184_0077_0076.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_4035_0000_0963_0209_0052_0056.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_1420_0000_0756_0150_0068_0062.png,45
./italy_training_processed/45/2015-11-26 14-23-28.733.wmv_0753_0000_0830_0322_0041_0039.png,45
./italy_training_processed/45/2015-11-26 12-15-22.148.wmv_4570_0000_0650_0266_0047_0044.png,45
./italy_training_processed/45/2015-11-26 12-15-22.148.wmv_4642_0000_0107_0120_0111_0101.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_6742_0000_0899_0069_0118_0122.png,45
./italy_training_processed/45/2015-11-26 14-23-28.733.wmv_3015_0000_0844_0361_0056_0059.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_0256_0000_0185_0153_0086_0088.png,45
./italy_training_processed/45/2015-11-26 14-30-26.693.wmv_1429_0000_0078_0264_0065_0066.png,45
./italy_training_processed/45/2015-11-26 14-30-26.693.wmv_3612_0000_0687_0231_0057_0060.png,45
./italy_training_processed/45/2015-11-26 14-30-26.693.wmv_1445_0000_0344_0190_0065_0065.png,45
./italy_training_processed/45/2015-11-26 12-45-52.403.wmv_0309_0000_0973_0222_0076_0075.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_4041_0000_1002_0209_0057_0059.png,45
./italy_training_processed/45/2016-01-04 13-36-15.786.wmv_2490_0000_0508_0382_0041_0044.png,45
./italy_training_processed/45/2015-11-26 12-15-22.148.wmv_0522_0000_0271_0276_0037_0037.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_0252_0000_0214_0163_0081_0083.png,45
./italy_training_processed/45/2016-01-04 13-36-15.786.wmv_2484_0000_0455_0404_0036_0036.png,45
./italy_training_processed/45/2016-01-04 13-36-15.786.wmv_1400_0000_0144_0117_0145_0139.png,45
./italy_training_processed/45/2015-11-26 14-30-26.693.wmv_3621_0000_0674_0196_0073_0075.png,45
./italy_training_processed/45/2015-11-26 12-15-22.148.wmv_0550_0000_0747_0251_0054_0051.png,45
./italy_training_processed/45/2015-11-26 12-05-54.293.wmv_4103_0000_0329_0203_0071_0073.png,45
./italy_training_processed/45/2015-11-26 12-36-40.221.wmv_0189_0000_1014_0107_0182_0180.png,45
./italy_training_processed/45/2015-11-26 12-05-54.293.wmv_3271_0000_0659_0237_0053_0053.png,45
./italy_training_processed/45/2015-11-26 14-23-28.733.wmv_2999_0000_0811_0366_0036_0036.png,45
./italy_training_processed/45/2015-11-26 14-43-40.189.wmv_0875_0000_0815_0197_0107_0104.png,45
./italy_training_processed/45/2015-11-26 12-45-52.403.wmv_0298_0000_0837_0289_0040_0039.png,45
./italy_training_processed/45/2015-11-26 14-30-26.693.wmv_1431_0000_0032_0263_0070_0070.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_0259_0000_0913_0195_0071_0073.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_1381_0000_0654_0239_0040_0039.png,45
./italy_training_processed/45/2015-11-26 14-30-26.693.wmv_1425_0000_0144_0266_0059_0061.png,45
./italy_training_processed/45/2015-11-26 12-15-22.148.wmv_4578_0000_0717_0238_0063_0060.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_0232_0000_0272_0203_0057_0058.png,45
./italy_training_processed/45/2015-11-26 12-15-22.148.wmv_0562_0000_0903_0209_0073_0072.png,45
./italy_training_processed/45/2015-11-26 12-05-54.293.wmv_4055_0000_0625_0286_0049_0051.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_6750_0000_0982_0019_0149_0152.png,45
./italy_training_processed/45/2015-11-26 12-15-22.148.wmv_4589_0000_0898_0166_0130_0112.png,45
./italy_training_processed/45/2015-11-26 12-15-22.148.wmv_0552_0000_0057_0206_0078_0072.png,45
./italy_training_processed/45/2015-11-26 12-05-54.293.wmv_4079_0000_0413_0255_0051_0053.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_0263_0000_0947_0192_0075_0077.png,45
./italy_training_processed/45/2015-11-26 14-30-26.693.wmv_3603_0000_0838_0236_0054_0056.png,45
./italy_training_processed/45/2015-11-26 14-23-28.733.wmv_0745_0000_0802_0329_0034_0034.png,45
./italy_training_processed/45/2015-11-27 13-08-13.624.wmv_1647_0000_0670_0081_0059_0059.png,45
./italy_training_processed/45/2015-11-26 12-05-54.293.wmv_3323_0000_0861_0123_0108_0107.png,45
./italy_training_processed/45/2015-11-27 13-08-13.624.wmv_4410_0000_0858_0175_0045_0051.png,45
./italy_training_processed/45/2015-11-26 12-15-22.148.wmv_4576_0000_0697_0246_0060_0055.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_4586_0000_0803_0201_0052_0049.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_6738_0000_0876_0080_0107_0111.png,45
./italy_training_processed/45/2015-11-26 12-15-22.148.wmv_4585_0000_0817_0204_0090_0085.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_0257_0000_0902_0195_0069_0071.png,45
./italy_training_processed/45/2015-11-26 14-43-40.189.wmv_0863_0000_0359_0250_0074_0072.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_2573_0000_0062_0294_0064_0066.png,45
./italy_training_processed/45/2015-11-26 14-30-26.693.wmv_1427_0000_0112_0268_0063_0065.png,45
./italy_training_processed/45/2015-11-26 12-36-40.221.wmv_0139_0000_0636_0250_0072_0072.png,45
./italy_training_processed/45/2015-11-26 14-23-28.733.wmv_3003_0000_0818_0372_0041_0041.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_1391_0000_0664_0222_0047_0045.png,45
./italy_training_processed/45/2015-11-26 14-30-26.693.wmv_3630_0000_0772_0154_0097_0100.png,45
./italy_training_processed/45/2015-11-26 14-30-26.693.wmv_1423_0000_0181_0271_0055_0058.png,45
./italy_training_processed/45/2015-11-26 12-15-22.148.wmv_0525_0000_0258_0275_0038_0038.png,45
./italy_training_processed/45/2015-11-26 12-05-54.293.wmv_4097_0000_0361_0223_0064_0066.png,45
./italy_training_processed/45/2016-01-04 13-46-03.101.wmv_1867_0000_0615_0374_0040_0038.png,45
./italy_training_processed/45/2015-11-27 13-08-13.624.wmv_1651_0000_0723_0068_0067_0066.png,45
./italy_training_processed/45/2015-11-27 13-08-13.624.wmv_1635_0000_0526_0122_0048_0048.png,45
./italy_training_processed/45/2015-11-26 12-05-54.293.wmv_4071_0000_0662_0263_0052_0055.png,45
./italy_training_processed/45/2015-11-26 12-05-54.293.wmv_3295_0000_0711_0213_0067_0067.png,45
./italy_training_processed/45/2015-11-26 14-23-28.733.wmv_2620_0000_0811_0289_0050_0052.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_2570_0000_0099_0298_0061_0060.png,45
./italy_training_processed/45/2015-11-26 12-36-40.221.wmv_0119_0000_0480_0281_0060_0060.png,45
./italy_training_processed/45/2015-11-26 14-30-26.693.wmv_3633_0000_0835_0124_0114_0117.png,45
./italy_training_processed/45/2016-01-04 13-36-15.786.wmv_2137_0000_1063_0268_0132_0127.png,45
./italy_training_processed/45/2015-11-26 12-15-22.148.wmv_4566_0000_0625_0267_0043_0043.png,45
./italy_training_processed/45/2015-11-26 12-15-22.148.wmv_0556_0000_0811_0235_0062_0059.png,45
./italy_training_processed/45/2016-01-04 13-36-15.786.wmv_3104_0000_1105_0291_0058_0058.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_4023_0000_0898_0206_0046_0050.png,45
./italy_training_processed/45/2015-11-26 12-05-54.293.wmv_3307_0000_0755_0190_0082_0082.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_6746_0000_0935_0050_0135_0139.png,45
./italy_training_processed/45/2016-01-04 13-36-15.786.wmv_2133_0000_0998_0286_0116_0111.png,45
./italy_training_processed/45/2015-11-26 12-15-22.148.wmv_0553_0000_0778_0244_0058_0055.png,45
./italy_training_processed/45/2015-11-26 14-43-40.189.wmv_0871_0000_0649_0218_0095_0092.png,45
./italy_training_processed/45/2015-11-26 12-05-54.293.wmv_4100_0000_0345_0209_0068_0070.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_0244_0000_0244_0177_0070_0072.png,45
./italy_training_processed/45/2016-01-04 13-46-03.101.wmv_1883_0000_0786_0321_0072_0072.png,45
./italy_training_processed/45/2015-11-26 12-45-52.403.wmv_0294_0000_0818_0309_0033_0030.png,45
./italy_training_processed/45/2015-11-26 12-36-40.221.wmv_0159_0000_0791_0226_0100_0102.png,45
./italy_training_processed/45/2015-11-26 12-05-54.293.wmv_4106_0000_0309_0184_0076_0078.png,45
./italy_training_processed/45/2016-01-04 13-36-15.786.wmv_1397_0000_0242_0160_0126_0120.png,45
./italy_training_processed/45/2016-01-04 13-36-15.786.wmv_1370_0000_0678_0354_0073_0069.png,45
./italy_training_processed/45/2015-11-26 14-23-28.733.wmv_0749_0000_0812_0329_0037_0036.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_0275_0000_1123_0155_0108_0110.png,45
./italy_training_processed/45/2015-11-26 14-30-26.693.wmv_3636_0000_0930_0081_0135_0139.png,45
./italy_training_processed/45/2015-11-26 12-15-22.148.wmv_4645_0000_0063_0107_0117_0106.png,45
./italy_training_processed/45/2016-01-04 13-36-15.786.wmv_3106_0000_1102_0282_0061_0061.png,45
./italy_training_processed/45/2015-11-26 14-30-26.693.wmv_1417_0000_0641_0245_0038_0040.png,45
./italy_training_processed/45/2015-11-26 12-05-54.293.wmv_4085_0000_0401_0250_0053_0057.png,45
./italy_training_processed/45/2015-11-26 12-05-54.293.wmv_4067_0000_0651_0269_0052_0055.png,45
./italy_training_processed/45/2015-11-26 14-23-28.733.wmv_0767_0000_0902_0306_0046_0045.png,45
./italy_training_processed/45/2015-11-26 14-43-40.189.wmv_0855_0000_0116_0273_0067_0067.png,45
./italy_training_processed/45/2015-11-26 12-36-40.221.wmv_0108_0000_0371_0280_0056_0055.png,45
./italy_training_processed/45/2015-11-26 14-23-28.733.wmv_2608_0000_0762_0318_0040_0041.png,45
./italy_training_processed/45/2015-11-26 14-30-26.693.wmv_1417_0000_0267_0282_0048_0050.png,45
./italy_training_processed/45/2016-01-04 13-36-15.786.wmv_2520_0000_0808_0270_0094_0092.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_4031_0000_0940_0214_0050_0054.png,45
./italy_training_processed/45/2015-11-26 14-23-28.733.wmv_3025_0000_0913_0348_0073_0076.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_2569_0000_0108_0295_0059_0060.png,45
./italy_training_processed/45/2015-11-26 12-15-22.148.wmv_0540_0000_0181_0240_0054_0051.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_6718_0000_0759_0178_0061_0061.png,45
./italy_training_processed/45/2015-11-26 14-23-28.733.wmv_2614_0000_0783_0311_0046_0046.png,45
./italy_training_processed/45/2016-01-04 13-36-15.786.wmv_2129_0000_0956_0302_0100_0096.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_0271_0000_1043_0165_0094_0096.png,45
./italy_training_processed/45/2015-11-26 14-30-26.693.wmv_1429_0000_0587_0229_0046_0044.png,45
./italy_training_processed/45/2015-11-26 14-23-28.733.wmv_2632_0000_0897_0222_0090_0090.png,45
./italy_training_processed/45/2015-11-26 12-05-54.293.wmv_4079_0000_0700_0251_0056_0059.png,45
./italy_training_processed/45/2015-11-26 12-15-22.148.wmv_0568_0000_1044_0169_0100_0095.png,45
./italy_training_processed/45/2015-11-26 14-30-26.693.wmv_1411_0000_0321_0282_0044_0046.png,45
./italy_training_processed/45/2015-11-26 12-05-54.293.wmv_3279_0000_0669_0231_0056_0056.png,45
./italy_training_processed/45/2015-11-26 14-23-28.733.wmv_3021_0000_0876_0348_0070_0074.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_1405_0000_0701_0199_0052_0050.png,45
./italy_training_processed/45/2015-11-26 14-23-28.733.wmv_2641_0000_1098_0042_0175_0173.png,45
./italy_training_processed/45/2016-01-04 13-36-15.786.wmv_2117_0000_0833_0343_0061_0060.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_2571_0000_0086_0294_0062_0061.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_3143_0000_0784_0223_0048_0047.png,45
./italy_training_processed/45/2016-01-04 13-36-15.786.wmv_3125_0000_1167_0232_0116_0113.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_3167_0000_1064_0176_0083_0081.png,45
./italy_training_processed/45/2015-11-26 14-23-28.733.wmv_3027_0000_0930_0351_0087_0091.png,45
./italy_training_processed/45/2015-11-26 12-05-54.293.wmv_3263_0000_0651_0250_0046_0046.png,45
./italy_training_processed/45/2015-11-26 12-05-54.293.wmv_4091_0000_0788_0217_0080_0083.png,45
./italy_training_processed/45/2016-01-04 13-46-03.101.wmv_1887_0000_0896_0291_0091_0091.png,45
./italy_training_processed/45/2015-11-26 12-36-40.221.wmv_0179_0000_0911_0158_0147_0154.png,45
./italy_training_processed/45/2015-11-26 12-15-22.148.wmv_4564_0000_0613_0268_0043_0043.png,45
./italy_training_processed/45/2015-11-26 12-45-52.403.wmv_0306_0000_0911_0261_0060_0059.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_0273_0000_1075_0158_0102_0104.png,45
./italy_training_processed/45/2015-11-26 14-23-28.733.wmv_0761_0000_0878_0318_0042_0040.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_4594_0000_0702_0192_0055_0052.png,45
./italy_training_processed/45/2015-11-26 14-30-26.693.wmv_1409_0000_0334_0285_0042_0044.png,45
./italy_training_processed/45/2015-11-26 12-05-54.293.wmv_4099_0000_0904_0177_0102_0104.png,45
./italy_training_processed/45/2015-11-26 12-15-22.148.wmv_4627_0000_0337_0186_0070_0068.png,45
./italy_training_processed/45/2015-11-26 14-43-40.189.wmv_0851_0000_0017_0275_0056_0060.png,45
./italy_training_processed/45/2015-11-26 14-23-28.733.wmv_2629_0000_0866_0240_0077_0074.png,45
./italy_training_processed/45/2015-11-26 14-23-28.733.wmv_0784_0000_1062_0230_0077_0081.png,45
./italy_training_processed/45/2016-01-04 13-36-15.786.wmv_1364_0000_0801_0361_0068_0065.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_4590_0000_0742_0199_0054_0051.png,45
./italy_training_processed/45/2015-11-26 12-15-22.148.wmv_4587_0000_0852_0180_0106_0097.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_1444_0000_1019_-001_0127_0123.png,45
./italy_training_processed/45/2015-11-26 14-23-28.733.wmv_3019_0000_0861_0359_0063_0067.png,45
./italy_training_processed/45/2015-11-26 14-43-40.189.wmv_0857_0000_0176_0276_0069_0068.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_2572_0000_0073_0293_0063_0065.png,45
./italy_training_processed/45/2015-11-26 14-30-26.693.wmv_3624_0000_0681_0193_0078_0081.png,45
./italy_training_processed/45/2015-11-26 12-45-52.403.wmv_0296_0000_0825_0296_0038_0036.png,45
./italy_training_processed/45/2015-11-26 14-43-40.189.wmv_0867_0000_0499_0234_0082_0080.png,45
./italy_training_processed/45/2015-11-26 14-23-28.733.wmv_3029_0000_0958_0352_0099_0104.png,45
./italy_training_processed/45/2015-11-26 12-15-22.148.wmv_0537_0000_0202_0250_0049_0047.png,45
./italy_training_processed/45/2015-11-26 14-23-28.733.wmv_2602_0000_0748_0324_0035_0036.png,45
./italy_training_processed/45/2015-11-26 12-05-54.293.wmv_3303_0000_0732_0205_0078_0077.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_4045_0000_1022_0201_0064_0066.png,45
./italy_training_processed/45/2016-01-04 13-36-15.786.wmv_1361_0000_0871_0366_0065_0063.png,45
./italy_training_processed/45/2016-01-04 13-36-15.786.wmv_2123_0000_0884_0328_0077_0074.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_0265_0000_0971_0185_0077_0079.png,45
./italy_training_processed/45/2015-11-26 12-15-22.148.wmv_0559_0000_0850_0227_0066_0063.png,45
./italy_training_processed/45/2015-11-26 12-05-54.293.wmv_4063_0000_0643_0277_0052_0054.png,45
./italy_training_processed/45/2015-11-26 14-23-28.733.wmv_3007_0000_0825_0376_0045_0044.png,45
./italy_training_processed/45/2015-11-26 12-15-22.148.wmv_4583_0000_0784_0212_0080_0077.png,45
./italy_training_processed/45/2015-11-26 14-30-26.693.wmv_1449_0000_0199_0169_0076_0079.png,45
./italy_training_processed/45/2016-01-04 13-36-15.786.wmv_1391_0000_0380_0211_0095_0089.png,45
./italy_training_processed/45/2015-11-26 12-05-54.293.wmv_4094_0000_0370_0228_0064_0066.png,45
./italy_training_processed/45/2015-11-26 12-05-54.293.wmv_4075_0000_0680_0261_0055_0058.png,45
./italy_training_processed/45/2015-11-27 13-08-13.624.wmv_1611_0000_0335_0164_0038_0038.png,45
./italy_training_processed/45/2015-11-27 13-08-13.624.wmv_4403_0000_0814_0172_0040_0044.png,45
./italy_training_processed/45/2015-11-27 13-08-13.624.wmv_1619_0000_0393_0149_0041_0041.png,45
./italy_training_processed/45/2016-01-04 13-36-15.786.wmv_2526_0000_0919_0214_0118_0114.png,45
./italy_training_processed/45/2015-11-26 14-23-28.733.wmv_2626_0000_0843_0259_0065_0064.png,45
./italy_training_processed/45/2016-01-04 13-36-15.786.wmv_2131_0000_0977_0293_0109_0105.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_6710_0000_0728_0200_0052_0051.png,45
./italy_training_processed/45/2016-01-04 13-46-03.101.wmv_1859_0000_0580_0387_0035_0032.png,45
./italy_training_processed/45/2015-11-26 14-23-28.733.wmv_2599_0000_0740_0328_0035_0036.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_4618_0000_0700_0127_0083_0083.png,45
./italy_training_processed/45/2015-11-26 12-15-22.148.wmv_4639_0000_0149_0134_0103_0096.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_6734_0000_0833_0107_0095_0097.png,45
./italy_training_processed/45/2016-01-04 13-36-15.786.wmv_2127_0000_0930_0310_0093_0088.png,45
./italy_training_processed/45/2016-01-04 13-36-15.786.wmv_1373_0000_0635_0345_0073_0069.png,45
./italy_training_processed/45/2015-11-26 12-45-52.403.wmv_0310_0000_1001_0203_0088_0088.png,45
./italy_training_processed/45/2016-01-04 13-36-15.786.wmv_1403_0000_0043_0080_0164_0157.png,45
./italy_training_processed/45/2016-01-04 13-36-15.786.wmv_3116_0000_1087_0272_0084_0081.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_1369_0000_0656_0236_0039_0038.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_3152_0000_0830_0211_0055_0052.png,45
./italy_training_processed/45/2015-11-26 12-15-22.148.wmv_4630_0000_0291_0175_0079_0076.png,45
./italy_training_processed/45/2015-11-26 14-30-26.693.wmv_1433_0000_0564_0218_0048_0045.png,45
./italy_training_processed/45/2015-11-26 12-36-40.221.wmv_0068_0000_0017_0328_0052_0051.png,45
./italy_training_processed/45/2015-11-26 14-43-40.189.wmv_0865_0000_0430_0242_0075_0073.png,45
./italy_training_processed/45/2015-11-26 12-05-54.293.wmv_4083_0000_0720_0247_0061_0063.png,45
./italy_training_processed/45/2015-11-26 12-15-22.148.wmv_0541_0000_0684_0261_0045_0044.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_2577_0000_0003_0299_0070_0073.png,45
./italy_training_processed/45/2015-11-30 14-38-40.546.wmv_4614_0000_0690_0142_0071_0074.png,45
